Internalid,Lab processing,Airtable technique,Sample type,Container name
359520,GC Labs,Biochemistry,Serum,Serum Tube
359522,GC Labs,Biochemistry,Serum,Serum Tube
359540,GC Labs,Biochemistry,Night Urine,50mL Container
359532,GC Labs,Biochemistry,Serum,Serum Tube
359528,GC Labs,Biochemistry,Serum,Serum Tube
359536,GC Labs,Other,Plasma,Citrate Tube
359530,GC Labs,Biochemistry,Serum,Serum Tube
359526,GC Labs,Biochemistry,Serum,Serum Tube
359538,GC Labs,Coagulation,Plasma,Citrate Tube
359632,GC Labs,Coagulation,Plasma,Citrate Tube
359630,GC Labs,Biochemistry,Serum,Serum Tube
359524,GC Labs,Other,Serum,Serum Tube
359628,GC Labs,Biochemistry,Serum,Serum Tube
359624,GC Labs,Biochemistry,Whole Blood,EDTA Tube
359542,GC Labs,Biochemistry,Whole Blood,EDTA Tube
362970,Medic,Immunology,Serum,Serum Tube
359758,Medic,Immunology,Serum,Serum Tube
359760,Medic,Immunology,Serum,Serum Tube
359762,Medic,Immunology,Serum,Serum Tube
359764,Medic,Immunology,Serum,Serum Tube
359766,Medic,Immunology,Serum,Serum Tube
359768,Medic,Immunology,Serum,Serum Tube
359622,Medic,Immunology,Serum,Serum Tube
327610,Diag,Immunology,Serum,Serum Tube
359634,GC Labs,Biochemistry,Serum,Serum Tube
354688,Medic,Hematology,24h Urine,3L Container
359772,GC Labs,Other,Serum,Serum Tube
359774,Medic,Molecular,Serum,Serum Tube
359776,Medic,Molecular,Cerebrospinal Fluid,Sterile Container
359664,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359786,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359668,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359788,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359784,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359666,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
359782,LOCI,Genetics,Whole Blood,cFDNA Tube
359780,LOCI,Genetics,Amniotic Fluid,Sterile Container
359778,Nam Khoa,Molecular,Whole Blood,EDTA Tube
359792,LOCI,Non-lab Test,,
359790,LOCI,Non-lab Test,,
359796,LOCI,Non-lab Test,,
359798,LOCI,Non-lab Test,,
359808,Diag,Histopathology,Tissue,Formol 10%
359810,Diag,Histopathology,Tissue,Formol 10%
359812,Diag,Histopathology,Tissue,Formol 10%
359814,Diag,Histopathology,Body Fluid,Vial
359816,Diag,Histopathology,Stained Slide,Slides
359818,Diag,Histopathology,Block,Formol 10%
359820,Diag,Histopathology,Slides - Block,Others
359670,LOCI,Non-lab Test,,
359794,LOCI,Non-lab Test,,
365374,Diag,Biochemistry,Serum,Serum Tube
359806,Diag,Biochemistry,Serum,Serum Tube
359828,Diag,Histopathology,Biopsy Fluid,Vial
359826,Diag,Histopathology,Slides - Block,Others
359676,Diag,Histopathology,Slides - Block,Others
359674,Diag,Histopathology,Body Fluid,Vial
359824,Diag,Non-lab Test,,
359822,Diag,Biochemistry,Serum,Serum Tube
359802,Diag,Biochemistry,Serum,Serum Tube
359804,Diag,Biochemistry,Serum,Serum Tube
359678,Diag,Non-lab Test,,
359800,Diag,Non-lab Test,,
369601,Diag,Biochemistry,Plasma,Fluoride Tube
369603,Diag,Microbiology,"Hair,Nail,Skin,Others","Petri Dish,Sterile Container"
369605,Diag,Microbiology,Blood,Blood Culture Bottle
369607,Diag,Microbiology,"Sputum,Bronchoalveolar Lavage Fluid,Bronchial Secretions,Throat Swab",Sterile Container
369615,GC Labs,Biochemistry,Cerebrospinal Fluid + Serum,Serum Tube + 50mL Sterile Container
369502,Diag,Microbiology,"Vaginal Swab,Urethral Swab",Sterile Swab/50mL Container
369609,Diag,Microbiology,"Pus,Pus Abscess,Semen,Body Fluid",Sterile Swab/50mL Container
369611,Diag,Microbiology,Stool,Stool Container
369613,Diag,Microbiology,Urine,Sterile Container
359680,Genes Solutions,Genetics,Whole Blood,Streck Tube
359832,Nam Khoa,Molecular,Nasopharynx Sample,Sterile Swab
359836,Diag,Histopathology,Tissue,Formol 10%
359682,Diag,Histopathology,Tissue,Formol 10%
359838,Diag,Histopathology,Tissue,Vial
359840,Diag,Histopathology,Tissue,Plastic Box
359842,Diag,Histopathology,Tissue,Plastic Box
359844,Diag,Histopathology,Body Fluid,Vial
359846,Diag,Histopathology,Stained Slide,Slides
359848,Diag,Histopathology,Block,Leak Proof Container
359850,Diag,Histopathology,Slides - Block,Others
359852,Diag,Histopathology,Biopsy Fluid,Vial
359854,Diag,Histopathology,Slides - Block,Others
359856,Diag,Histopathology,Slides - Block,Others
359858,Diag,Histopathology,Body Fluid,Vial
359684,Diag,Histopathology,Tissue,Vial
359686,Diag,Histopathology,Tissue,Vial
366397,Medic,ELISA,Serum,Serum Tube
359688,Medic,ELISA,Serum,Serum Tube
359690,Medic,ELISA,Serum,Serum Tube
359692,Medic,ELISA,Serum,Serum Tube
359694,GenoLife,Genetics,Whole Blood,cFDNA Tube
359696,GenoLife,Genetics,Whole Blood,cFDNA Tube
359698,GenoLife,Genetics,Whole Blood,EDTA Tube
359860,GenoLife,Genetics,Whole Blood,cFDNA Tube
359700,GenoLife,Genetics,Whole Blood,cFDNA Tube
359862,GenoLife,Genetics,Whole Blood,cFDNA Tube
359702,GenoLife,Genetics,Whole Blood,cFDNA Tube
359872,Chợ Rẫy,Other,Whole Blood,EDTA Tube
359722,Chợ Rẫy,Other,Whole Blood,EDTA Tube
359873,Chợ Rẫy,Other,Whole Blood,EDTA Tube
359876,Chợ Rẫy,Other,Whole Blood,EDTA Tube
368300,Chợ Rẫy,Other,Whole Blood,EDTA Tube
368302,Chợ Rẫy,Other,Whole Blood,EDTA Tube
359704,Diag,ELISA,Serum,Serum Tube
359706,Diag,ELISA,Serum,Serum Tube
359708,Diag,ELISA,Serum,Serum Tube
359710,Diag,ELISA,Serum,Serum Tube
359712,Diag,ELISA,Serum,Serum Tube
359714,Diag,ELISA,Serum,Serum Tube
359716,Diag,ELISA,Serum,Serum Tube
359718,Diag,ELISA,Serum,Serum Tube
359866,Diag,ELISA,Serum,Serum Tube
359720,Diag,ELISA,Serum,Serum Tube
359868,Diag,ELISA,Serum,Serum Tube
359877,Diag,ELISA,Serum,Serum Tube
359870,Diag,ELISA,Serum,Serum Tube
359878,Diag,ELISA,Serum,Serum Tube
359864,GenoLife,Non-lab Test,,
359882,Nam Khoa,Molecular,Stool,Sterile Container
368414,Diag,Immunology,Serum,Serum Tube
368304,Medic,ELISA,Plasma,EDTA Tube
400340,Nam Khoa,,Others,Others
400339,Nam Khoa,,Others,Others
400346,Nam Khoa,,Others,Others
400345,Nam Khoa,,Others,Others
359834,Diag,Histopathology,Biopsy-Tissue,Formol 10%
368400,Diag,Histopathology,Tissue,Formol 10%
368500,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368308,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368600,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368310,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368502,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368312,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368314,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368504,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368316,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368318,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368320,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368322,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368324,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368326,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368506,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368508,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
371428,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
371528,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
371530,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368512,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368329,LOCI,Genetics,"Hair,Nail,Umbilical Cord,Semen,Tooth Brush,Chewing Gum,Cigarette Filter,Amniotic Fluid,Whole Blood,Muocous Membrane",Others
368331,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371532,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371534,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371536,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371430,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371432,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371434,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371436,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
371538,LOCI,Genetics,"Whole Blood,Muocous Membrane",Others
368334,GC Labs,Biochemistry,Serum,Serum Tube
368539,Diag,Biochemistry,Serum,Serum Tube
372333,Diag,Microbiology,Blood,Blood Culture Bottle
372335,Diag,Microbiology,"Pus,Pus Abscess,Semen,Body Fluid",Sterile Swab/50mL Container
372337,Diag,Microbiology,"Sputum,Bronchoalveolar Lavage Fluid,Bronchial Secretions,Throat Swab",Sterile Container
372339,Diag,Microbiology,Urine,Sterile Container
372341,Diag,Microbiology,Stool,Stool Container
372433,Diag,Microbiology,"Vaginal Swab,Urethral Swab",Sterile Swab/50mL Container
347157,Diag,Non-lab Test,,
368523,Diag,Microbiology,Others,Sterile Swab/50mL Container
368336,Diag,Allergy,Serum,Serum Tube
368338,Diag,Allergy,Serum,Serum Tube
368340,Diag,Allergy,Serum,Serum Tube
368408,Diag,Allergy,Serum,Serum Tube
368410,Diag,Allergy,Serum,Serum Tube
368342,Diag,Allergy,Serum,Serum Tube
368517,Diag,Allergy,Serum,Serum Tube
368519,Diag,Allergy,Serum,Serum Tube
368344,Diag,Immunology,Serum,Serum Tube
368416,Diag,Immunology,Serum,Serum Tube
373034,Diag,Immunology,,
368346,Diag,Immunology,24h Urine,3L Container
368521,Diag,Immunology,24h Urine,3L Container
368348,GC Labs,Molecular,Stool,Specialized Container
368352,GenoLife,Non-lab Test,,
368350,Diag,Non-lab Test,,
368412,Diag,Non-lab Test,,
368418,Diag,Non-lab Test,,
368354,Diag,Non-lab Test,,
368356,Diag,Non-lab Test,,
368358,Diag,Non-lab Test,,
368360,Diag,Histopathology,Stained Slide,2nd-Slides
368362,Diag,Histopathology,Block,2nd-Leak Proof Container
368527,Diag,Histopathology,Tissue,2nd-Vial
368366,Diag,Histopathology,Slides - Block,2nd-Others
368368,Diag,Histopathology,Body Fluid,2nd-Vial
368420,Diag,Histopathology,Tissue,2nd-Plastic Box
368370,Diag,Histopathology,Slides - Block,2nd-Others
368422,Diag,Histopathology,Tissue,2nd-Plastic Box
368529,Diag,Histopathology,Biopsy Fluid,2nd-Vial
368531,Diag,Histopathology,Tissue,2nd-Vial
368533,Diag,Histopathology,Slides - Block,2nd-Others
368424,Diag,Histopathology,Body Fluid,2nd-Vial
368372,Diag,Histopathology,Tissue,2nd-Vial
368374,Diag,Histopathology,Biopsy-Tissue,2nd-Formol 10%
368380,Diag,Microbiology,Blood,Blood Culture Bottle
368525,GC Labs,Microbiology,Urine,50mL Container
368700,GC Labs,Biochemistry,Serum,Serum Tube
368364,Diag,Non-lab Test,,
368535,Diag,Non-lab Test,,
368543,Diag,Biochemistry,Serum,Serum Tube
368541,Diag,Histopathology,Biopsy-Tissue,Formol 10%
368376,Diag,Non-lab Test,,
368537,Diag,Non-lab Test,,
368378,Diag,Non-lab Test,,
368382,Diag,Non-lab Test,,
368384,Diag,Non-lab Test,,
368386,Diag,Non-lab Test,,
368388,Diag,Non-lab Test,,
368390,Diag,Non-lab Test,,
368545,Diag,Histopathology,Tissue,Formol 10%
368392,Diag,Histopathology,Biopsy Fluid,Vial
368394,UMC,Histopathology,Fixed Tissue,Block Paraffin
359614,UMC,Histopathology,Fixed Tissue,Block Paraffin
368396,UMC,Histopathology,Fixed Tissue,Block Paraffin
368547,UMC,Histopathology,Fixed Tissue,Block Paraffin
368398,UMC,Histopathology,Fixed Tissue,Block Paraffin
368800,UMC,Histopathology,Fixed Tissue,Block Paraffin
368549,UMC,Histopathology,Fixed Tissue,Block Paraffin
368551,UMC,Histopathology,Fixed Tissue,Block Paraffin
368802,UMC,Histopathology,Fixed Tissue,Block Paraffin
368804,UMC,Histopathology,Fixed Tissue,Block Paraffin
368553,UMC,Histopathology,Fixed Tissue,Block Paraffin
368555,UMC,Histopathology,Fixed Tissue,Block Paraffin
368557,UMC,Histopathology,Fixed Tissue,Block Paraffin
368806,UMC,Histopathology,Fixed Tissue,Block Paraffin
368810,UMC,Histopathology,Fixed Tissue,Block Paraffin
368808,UMC,Histopathology,Fixed Tissue,Block Paraffin
368812,UMC,Histopathology,Fixed Tissue,Block Paraffin
368814,UMC,Histopathology,Fixed Tissue,Block Paraffin
368816,UMC,Histopathology,Fixed Tissue,Block Paraffin
368559,UMC,Histopathology,Fixed Tissue,Block Paraffin
368818,UMC,Histopathology,Fixed Tissue,Block Paraffin
368820,UMC,Histopathology,Fixed Tissue,Block Paraffin
368822,UMC,Histopathology,Fixed Tissue,Block Paraffin
368824,UMC,Histopathology,Fixed Tissue,Block Paraffin
368826,UMC,Histopathology,Fixed Tissue,Block Paraffin
368828,UMC,Histopathology,Fixed Tissue,Block Paraffin
368830,UMC,Histopathology,Fixed Tissue,Block Paraffin
368832,UMC,Histopathology,Fixed Tissue,Block Paraffin
368561,UMC,Histopathology,Fixed Tissue,Block Paraffin
368563,UMC,Histopathology,Fixed Tissue,Block Paraffin
368565,UMC,Histopathology,Fixed Tissue,Block Paraffin
368834,UMC,Histopathology,Fixed Tissue,Block Paraffin
368836,UMC,Histopathology,Fixed Tissue,Block Paraffin
368428,UMC,Histopathology,Fixed Tissue,Block Paraffin
368567,UMC,Histopathology,Fixed Tissue,Block Paraffin
368569,UMC,Histopathology,Fixed Tissue,Block Paraffin
368571,UMC,Histopathology,Fixed Tissue,Block Paraffin
368838,UMC,Histopathology,Fixed Tissue,Block Paraffin
368840,UMC,Histopathology,Fixed Tissue,Block Paraffin
368573,UMC,Histopathology,Fixed Tissue,Block Paraffin
368575,UMC,Histopathology,Fixed Tissue,Block Paraffin
368577,UMC,Histopathology,Fixed Tissue,Block Paraffin
368842,UMC,Histopathology,Fixed Tissue,Block Paraffin
368844,UMC,Histopathology,Fixed Tissue,Block Paraffin
368846,UMC,Histopathology,Fixed Tissue,Block Paraffin
368579,UMC,Histopathology,Fixed Tissue,Block Paraffin
368581,UMC,Histopathology,Fixed Tissue,Block Paraffin
368583,UMC,Histopathology,Fixed Tissue,Block Paraffin
368585,UMC,Histopathology,Fixed Tissue,Block Paraffin
368848,UMC,Histopathology,Fixed Tissue,Block Paraffin
368587,UMC,Histopathology,Fixed Tissue,Block Paraffin
368430,UMC,Histopathology,Fixed Tissue,Block Paraffin
368850,UMC,Histopathology,Fixed Tissue,Block Paraffin
368852,UMC,Histopathology,Fixed Tissue,Block Paraffin
368854,UMC,Histopathology,Fixed Tissue,Block Paraffin
368856,UMC,Histopathology,Fixed Tissue,Block Paraffin
368589,UMC,Histopathology,Fixed Tissue,Block Paraffin
368591,UMC,Histopathology,Fixed Tissue,Block Paraffin
376829,UMC,Histopathology,Fixed Tissue,Block Paraffin
368593,UMC,Histopathology,Fixed Tissue,Block Paraffin
368595,UMC,Histopathology,Fixed Tissue,Block Paraffin
368859,UMC,Histopathology,Fixed Tissue,Block Paraffin
368861,UMC,Histopathology,Fixed Tissue,Block Paraffin
368863,UMC,Histopathology,Fixed Tissue,Block Paraffin
368865,UMC,Histopathology,Fixed Tissue,Block Paraffin
368597,UMC,Histopathology,Fixed Tissue,Block Paraffin
368867,UMC,Histopathology,Fixed Tissue,Block Paraffin
368869,UMC,Histopathology,Fixed Tissue,Block Paraffin
368599,UMC,Histopathology,Fixed Tissue,Block Paraffin
368871,UMC,Histopathology,Fixed Tissue,Block Paraffin
368873,UMC,Histopathology,Fixed Tissue,Block Paraffin
368901,UMC,Histopathology,Fixed Tissue,Block Paraffin
368875,UMC,Histopathology,Fixed Tissue,Block Paraffin
368903,UMC,Histopathology,Fixed Tissue,Block Paraffin
368877,UMC,Histopathology,Fixed Tissue,Block Paraffin
368879,UMC,Histopathology,Fixed Tissue,Block Paraffin
368905,UMC,Histopathology,Fixed Tissue,Block Paraffin
368881,UMC,Histopathology,Fixed Tissue,Block Paraffin
368907,UMC,Histopathology,Fixed Tissue,Block Paraffin
368883,UMC,Histopathology,Fixed Tissue,Block Paraffin
368885,UMC,Histopathology,Fixed Tissue,Block Paraffin
368887,UMC,Histopathology,Fixed Tissue,Block Paraffin
368909,UMC,Histopathology,Fixed Tissue,Block Paraffin
368911,UMC,Histopathology,Fixed Tissue,Block Paraffin
368913,UMC,Histopathology,Fixed Tissue,Block Paraffin
368915,UMC,Histopathology,Fixed Tissue,Block Paraffin
368889,UMC,Histopathology,Fixed Tissue,Block Paraffin
368917,UMC,Histopathology,Fixed Tissue,Block Paraffin
368891,UMC,Histopathology,Fixed Tissue,Block Paraffin
368893,UMC,Histopathology,Fixed Tissue,Block Paraffin
368895,UMC,Histopathology,Fixed Tissue,Block Paraffin
368897,UMC,Histopathology,Fixed Tissue,Block Paraffin
368919,UMC,Histopathology,Fixed Tissue,Block Paraffin
368921,UMC,Histopathology,Fixed Tissue,Block Paraffin
369001,UMC,Histopathology,Fixed Tissue,Block Paraffin
369005,Diag,Non-lab Test,,
369007,Diag,Non-lab Test,,
369003,Medic,Molecular,Serum,Serum Tube
368923,Medic,Molecular,Cerebrospinal Fluid,Sterile Container
369009,Nam Khoa,Molecular,Whole Blood,EDTA Tube
368925,Nam Khoa,Molecular,Nasopharynx Sample,ABT VTM  2mL
368927,Diag,Immunology,Serum,Serum Tube
382060,Diag,Non-lab Test,,
399293,Diag,,Others,Others
399141,Diag,,Serum,Serum Tube
379158,Diag,Clinical Pathology,Semen,Sterile Container
379161,Diag,Biochemistry,EDTA Whole Blood,EDTA Tube
381860,Diag,Non-lab Test,,
382660,Diag,Molecular,Cervical Sample,Abbott Kit
386805,Đại Phước,Genetics,Whole Blood,EDTA Tube
383381,Đại Phước,Genetics,Whole Blood,EDTA Tube
383479,Đại Phước,Genetics,Whole Blood,EDTA Tube
383379,Đại Phước,Genetics,Whole Blood,EDTA Tube
385498,Diag,Immunology,Serum,Serum Tube
386507,Medic,Immunology,Serum,Serum Tube
386508,Medic,Immunology,Serum,Serum Tube
387212,Diag,Immunology,Serum,Serum Tube
386502,Medic,ELISA,Serum,Serum Tube
386332,Medic,ELISA,Serum,Serum Tube
386404,Medic,ELISA,Serum,Serum Tube
386330,Medic,ELISA,Serum,Serum Tube
386331,Medic,ELISA,Serum,Serum Tube
386500,Medic,ELISA,Serum,Serum Tube
386403,Medic,ELISA,Serum,Serum Tube
386324,Medic,ELISA,Serum,Serum Tube
386326,Medic,ELISA,Serum,Serum Tube
386325,Medic,ELISA,Serum,Serum Tube
386499,Medic,ELISA,Serum,Serum Tube
386322,Medic,ELISA,Serum,Serum Tube
386399,Medic,ELISA,Serum,Serum Tube
386400,Medic,ELISA,Serum,Serum Tube
386317,Medic,ELISA,Serum,Serum Tube
386318,Medic,ELISA,Serum,Serum Tube
386314,Medic,ELISA,Serum,Serum Tube
386312,Medic,ELISA,Serum,Serum Tube
386313,Medic,ELISA,Serum,Serum Tube
386310,Medic,ELISA,Serum,Serum Tube
386308,Medic,ELISA,Serum,Serum Tube
386305,Medic,ELISA,Serum,Serum Tube
386304,Medic,ELISA,Serum,Serum Tube
393088,Diag,Genetics,Whole Blood,cFDNA Tube
393142,Diag,Genetics,Whole Blood,cFDNA Tube
393143,Diag,Genetics,Whole Blood,cFDNA Tube
393081,Diag,Genetics,Whole Blood,cFDNA Tube
393082,Diag,Genetics,Whole Blood,cFDNA Tube
393085,Diag,Genetics,Whole Blood,cFDNA Tube
393146,Diag,Genetics,Whole Blood,cFDNA Tube
393147,Diag,Genetics,Whole Blood,cFDNA Tube
393087,Diag,Genetics,Whole Blood,cFDNA Tube
392941,Diag,Genetics,Whole Blood,cFDNA Tube
386201,Diag,Non-lab Test,,
386200,Diag,Non-lab Test,,
387413,Medic,Molecular,Plasma,EDTA Tube
387312,Medic,Molecular,Plasma,EDTA Tube
387414,Medic,Biochemistry,Serum,Serum Tube
387418,Medic,Biochemistry,Serum,Serum Tube
393620,Diag,Non-lab Test,,
402938,Diag,Genetics,Whole Blood,cFDNA Tube
402947,Diag,Genetics,Whole Blood,cFDNA Tube
402945,Diag,Genetics,Whole Blood,cFDNA Tube
402937,Diag,Genetics,Whole Blood,cFDNA Tube
402941,Diag,Genetics,Whole Blood,cFDNA Tube
402943,Diag,Genetics,Whole Blood,cFDNA Tube
403546,Diag,Genetics,Whole Blood,cFDNA Tube
404355,Diag,Genetics,Whole Blood,cFDNA Tube
404354,Diag,Genetics,Whole Blood,cFDNA Tube
396246,Diag,Non-lab Test,,
396244,Diag,Non-lab Test,,
396243,Diag,Non-lab Test,,
396127,Diag,Non-lab Test,,
395620,Diag,Non-lab Test,,
402629,Diag,Microbiology,Stool,Stool Container
402994,Diag,Non-lab Test,,
402992,GC Labs,Biochemistry,Stone,Sterile Container
402988,Medic,Biochemistry,Serum,Serum Tube
402990,Medic,Biochemistry,Cerebrospinal Fluid,Sterile Container
402967,Medic,Biochemistry,Serum,Serum Tube
402970,Medic,Biochemistry,Serum,Serum Tube
402972,Medic,Biochemistry,Serum,Serum Tube
402971,Medic,Biochemistry,Serum,Serum Tube
402973,Medic,Biochemistry,Serum,Serum Tube
402981,Medic,Biochemistry,Serum,Serum Tube
402975,Medic,Biochemistry,Serum,Serum Tube
402980,Medic,Biochemistry,Serum,Serum Tube
403152,Medic,Biochemistry,Serum,Serum Tube
402982,Medic,Biochemistry,Serum,Serum Tube
403154,Medic,Biochemistry,Serum,Serum Tube
